Date,Cap,min,max
2017-09-12,2674664495.6845965,,
2017-09-13,3041953000.9742785,,
2017-09-14,3898449776.150068,,
2017-09-15,6451580364.845854,,6451580364.845854
2017-09-16,2691957911.47074,,
2017-09-17,1683447395.748597,,
2017-09-18,2670744348.387883,,
2017-09-19,2068151438.8792996,,
2017-09-20,1600818011.2276938,,
2017-09-21,1953772415.6265182,,
2017-09-22,1632097920.2547295,,
2017-09-23,1240079063.404323,,
2017-09-24,1059855743.0604883,1059855743.0604883,
2017-09-25,1779866727.9349012,,
2017-09-26,1433379686.5479653,,
2017-09-27,2327520650.543996,,
2017-09-28,2200050347.756589,,
2017-09-29,1771062124.3334062,,
2017-09-30,1506542874.8671057,,
2017-10-01,1483279903.519053,,
2017-10-02,1739848664.421185,,
2017-10-03,1592832051.9353426,,
2017-10-04,1442890605.1765354,,
2017-10-05,1746447115.4361455,,
2017-10-06,1411912011.8090525,,
2017-10-07,1193129182.107141,,
2017-10-08,2082140510.0507984,,
2017-10-09,2913638789.592091,,
2017-10-10,2193939809.8248076,,
2017-10-11,1543963553.0706978,,
2017-10-12,3590502674.8662677,,
2017-10-13,4702286831.402497,,
2017-10-14,2373458061.9390297,,
2017-10-15,2866005894.3569746,,
2017-10-16,3629049420.478934,,
2017-10-17,2731950210.521157,,
2017-10-18,3245017285.8237824,,
2017-10-19,2440935349.042725,,
2017-10-20,2865153444.6207733,,
2017-10-21,2661194975.771316,,
2017-10-22,2455693668.8645997,,
2017-10-23,2874075151.970699,,
2017-10-24,3433435912.4419804,,
2017-10-25,2355151150.00035,,
2017-10-26,2172716882.2495914,,
2017-10-27,1953294675.479403,,
2017-10-28,1665267726.764473,,
2017-10-29,3361213104.9173236,,
2017-10-30,2088771129.953909,,
2017-10-31,2650152128.163417,,
2017-11-01,3249755851.9393353,,
2017-11-02,5367015836.690259,,
2017-11-03,4106667212.8425736,,
2017-11-04,2808630788.3868804,,
2017-11-05,2671008924.775602,,
2017-11-06,3630732048.7683277,,
2017-11-07,3115648295.5745807,,
2017-11-08,5448318227.011267,,
2017-11-09,3990304440.8076644,,
2017-11-10,5954028015.824117,,
2017-11-11,5591757234.635524,,
2017-11-12,10242252026.829016,,
2017-11-13,7148524614.700946,,
2017-11-14,3757342722.3724256,,
2017-11-15,4760450946.363202,,
2017-11-16,6840740627.966481,,
2017-11-17,5620150678.14902,,
2017-11-18,4258523203.79401,,
2017-11-19,3785504351.0915804,,
2017-11-20,4178192920.9880223,,
2017-11-21,5191781362.942903,,
2017-11-22,4683060576.501325,,
2017-11-23,5193554306.595967,,
2017-11-24,5864767105.450982,,
2017-11-25,5522245748.863727,,
2017-11-26,6571858796.859263,,
2017-11-27,6839094124.32269,,
2017-11-28,8205619061.69586,,
2017-11-29,13961267587.099583,,
2017-11-30,9892959273.874956,,
2017-12-01,8192250692.54809,,
2017-12-02,6351150681.609223,,
2017-12-03,7871546922.031184,,
2017-12-04,7186495001.063735,,
2017-12-05,8518360767.270735,,
2017-12-06,15614538668.378302,,
2017-12-07,20529571201.143677,,
2017-12-08,24559995548.722458,,
2017-12-09,17330721475.450375,,
2017-12-10,15529504184.035143,,
2017-12-11,16030562519.288704,,
2017-12-12,24242134426.325054,,
2017-12-13,20229233832.840477,,
2017-12-14,23586530652.797207,,
2017-12-15,21207558501.230522,,
2017-12-16,16802771203.64014,,
2017-12-17,18318066096.817703,,
2017-12-18,19883181310.654907,,
2017-12-19,22438200629.97204,,
2017-12-20,28888809012.012005,,
2017-12-21,24274552777.21973,,
2017-12-22,32271262627.00158,,
2017-12-23,18944340203.113407,,
2017-12-24,15463396419.989826,,
2017-12-25,14060577447.542856,,
2017-12-26,17541120575.017845,,
2017-12-27,18124287601.891834,,
2017-12-28,19765055186.813667,,
2017-12-29,23712922578.464214,,
2017-12-30,25256519574.426956,,
2017-12-31,19571672947.43212,,
2018-01-01,15056069663.866611,,
2018-01-02,23620199425.956768,,
2018-01-03,29709525678.350197,,
2018-01-04,36354144290.99069,,36354144290.99069
2018-01-05,34613312890.81108,,
2018-01-06,25802679338.76883,,
2018-01-07,21374340290.901455,,
2018-01-08,24878422775.62227,,
2018-01-09,23674832194.80961,,
2018-01-10,26172988196.70048,,
2018-01-11,25381460582.37062,,
2018-01-12,17462149600.059834,,
2018-01-13,16984679199.145502,,
2018-01-14,14899740465.99939,,
2018-01-15,16522523124.357521,,
2018-01-16,27761064916.255,,
2018-01-17,29081504798.165806,,
2018-01-18,26525682145.9427,,
2018-01-19,16024147895.45245,,
2018-01-20,15827084958.711926,,
2018-01-21,14159978109.229742,,
2018-01-22,14832940637.963785,,
2018-01-23,13864710821.357838,,
2018-01-24,13369836734.05093,,
2018-01-25,11389486591.136969,,
2018-01-26,13481468817.06115,,
2018-01-27,9359990530.162495,,
2018-01-28,10763006882.247396,,
2018-01-29,9019566919.036175,,
2018-01-30,10889415154.164326,,
2018-01-31,10370606788.69418,,
2018-02-01,12536328782.756618,,
2018-02-02,18097366081.707,,
2018-02-03,10583893796.464727,,
2018-02-04,9807707065.02683,,
2018-02-05,12232929979.08989,,
2018-02-06,18663528481.02134,,
2018-02-07,11718934093.821857,,
2018-02-08,11677301537.355429,,
2018-02-09,9709337933.536428,,
2018-02-10,13708849960.814589,,
2018-02-11,9605404652.29079,,
2018-02-12,8904443595.758104,,
2018-02-13,7570865402.062554,,
2018-02-14,12413695892.672499,,
2018-02-15,12892128074.670183,,
2018-02-16,9600188456.392765,,
2018-02-17,11602683841.399096,,
2018-02-18,11379392045.323446,,
2018-02-19,9415718583.06606,,
2018-02-20,13217708659.63907,,
2018-02-21,12189234248.022766,,
2018-02-22,10386816056.265816,,
2018-02-23,10129276719.929117,,
2018-02-24,8710432983.172344,,
2018-02-25,7433692868.039176,,
2018-02-26,9351305124.959467,,
2018-02-27,8462121218.324695,,
2018-02-28,8380877750.12332,,
2018-03-01,8978273491.535734,,
2018-03-02,9091663523.626616,,
2018-03-03,8268289514.525053,,
2018-03-04,7967375702.251106,,
2018-03-05,9291469041.873991,,
2018-03-06,8784684792.689734,,
2018-03-07,11157376003.827751,,
2018-03-08,8814180434.7357,,
2018-03-09,11158382014.168499,,
2018-03-10,6716035899.536812,,
2018-03-11,7748890186.480221,,
2018-03-12,7670447258.734843,,
2018-03-13,7024703553.520115,,
2018-03-14,7832755235.208286,,
2018-03-15,8677341677.738655,,
2018-03-16,6526479807.146975,,
2018-03-17,5414874222.085891,,
2018-03-18,8561251650.431627,,
2018-03-19,8718567159.819784,,
2018-03-20,8024563903.924785,,
2018-03-21,7381492143.64993,,
2018-03-22,6693157881.808324,,
2018-03-23,6995229364.80312,,
2018-03-24,6664840015.701413,,
2018-03-25,5294651362.75972,,
2018-03-26,7034005212.280116,,
2018-03-27,6529517110.064449,,
2018-03-28,5816093495.807701,,
2018-03-29,7552010585.694449,,
2018-03-30,7503139148.310718,,
2018-03-31,5382062268.361858,,
2018-04-01,5372045078.756023,,
2018-04-02,5165544360.754635,,
2018-04-03,7124354032.932351,,
2018-04-04,6145897476.569588,,
2018-04-05,6706489450.587673,,
2018-04-06,4477845727.997439,,
2018-04-07,4680374327.951819,,
2018-04-08,4325221287.163579,4325221287.163579,
2018-04-09,5851092827.435161,,
2018-04-10,5320791667.458765,,
2018-04-11,5717386288.942126,,
2018-04-12,11436789006.021221,,
2018-04-13,10056090531.898956,,
2018-04-14,6505496836.360833,,
2018-04-15,6693850188.349865,,
2018-04-16,7028478466.599185,,
2018-04-17,9584196112.37879,,
2018-04-18,8695100485.962044,,
2018-04-19,9385313513.093063,,
2018-04-20,12070266526.846348,,
2018-04-21,10202068959.244982,,
2018-04-22,8458290403.594173,,
2018-04-23,8494199942.613257,,
2018-04-24,13653513912.507015,,
2018-04-25,14081658477.196722,,14081658477.196722
2018-04-26,11233370213.29815,,
2018-04-27,9382551486.0465,,
2018-04-28,9483784793.125511,,
2018-04-29,10798731185.91449,,
2018-04-30,10372572066.536736,,
2018-05-01,9545448634.221333,,
2018-05-02,9169928351.400145,,
2018-05-03,12367276178.277834,,
2018-05-04,10409595078.404558,,
2018-05-05,9515647571.997774,,
2018-05-06,8950176258.99203,,
2018-05-07,8988665294.037897,,
2018-05-08,9371500105.092466,,
2018-05-09,8767689375.467154,,
2018-05-10,8233545509.385067,,
2018-05-11,10640556679.865017,,
2018-05-12,8278721210.553295,,
2018-05-13,7246394124.305365,,
2018-05-14,9116358784.866459,,
2018-05-15,8056541333.858664,,
2018-05-16,7985671205.835947,,
2018-05-17,6984888660.954227,,
2018-05-18,6843845340.487156,,
2018-05-19,5543566446.386032,,
2018-05-20,6097043517.707963,,
2018-05-21,6002969900.205801,,
2018-05-22,5992897514.932608,,
2018-05-23,7708213398.587343,,
2018-05-24,7170263733.94796,,
2018-05-25,5701311185.608397,,
2018-05-26,4763191435.151769,,
2018-05-27,4741640543.528387,,
2018-05-28,5938586647.340024,,
2018-05-29,6742048339.983191,,
2018-05-30,5814193555.861754,,
2018-05-31,6001120332.271635,,
2018-06-01,5743477129.571647,,
2018-06-02,5842515906.243569,,
2018-06-03,5810812545.741648,,
2018-06-04,6140992921.691293,,
2018-06-05,5924714218.106991,,
2018-06-06,5562643647.243529,,
2018-06-07,5337811123.218728,,
2018-06-08,4964239626.599419,,
2018-06-09,4486386263.769568,,
2018-06-10,7001187211.775161,,
2018-06-11,5662342929.706188,,
2018-06-12,5538578233.201713,,
2018-06-13,6083895171.458405,,
2018-06-14,6207441811.302384,,
2018-06-15,4777752717.198682,,
2018-06-16,3906722083.47325,,
2018-06-17,3749552342.609477,3749552342.609477,
2018-06-18,4879130255.16154,,
2018-06-19,4878789850.92238,,
2018-06-20,4645542471.44468,,
2018-06-21,4169789687.8253336,,
2018-06-22,6118976967.650839,,
2018-06-23,4256248631.1204166,,
2018-06-24,5678247503.099729,,
2018-06-25,6465047543.869373,,
2018-06-26,4022940277.014878,,
2018-06-27,4065949408.015939,,
2018-06-28,4248516293.4471292,,
2018-06-29,4860747011.389629,,
2018-06-30,5425577316.587184,,
2018-07-01,5747372840.170505,,
2018-07-02,5390728291.365069,,
2018-07-03,6062674378.729643,,
2018-07-04,5200411884.213835,,
2018-07-05,5969668139.134228,,
2018-07-06,5171658699.181394,,
2018-07-07,4700432227.689267,,
2018-07-08,4166278132.2109427,,
2018-07-09,4511939390.569345,,
2018-07-10,4953977088.31586,,
2018-07-11,4509864639.616373,,
2018-07-12,4586907807.053119,,
2018-07-13,4625502730.269361,,
2018-07-14,3493702641.0539303,3493702641.0539303,
2018-07-15,3948365725.690671,,
2018-07-16,5648680126.72951,,
2018-07-17,7092163579.282545,,
2018-07-18,7528553888.502445,,
2018-07-19,6287909124.465752,,
2018-07-20,5949548700.381517,,
2018-07-21,4474442574.102358,,
2018-07-22,4450662816.732728,,
2018-07-23,6015017459.793912,,
2018-07-24,8395777529.314746,,8395777529.314746
2018-07-25,6915008633.33939,,
2018-07-26,5811612528.216912,,
2018-07-27,6115841456.089748,,
2018-07-28,4691431605.300181,,
2018-07-29,4802468967.806084,,
2018-07-30,6688055703.37385,,
2018-07-31,6187567291.11294,,
2018-08-01,5700873672.07657,,
2018-08-02,4963873936.07321,,
2018-08-03,5551673679.23474,,
2018-08-04,5015156004.20267,,
2018-08-05,4425087362.527388,,
2018-08-06,4778272187.528107,,
2018-08-07,5534851741.144638,,
2018-08-08,6102816653.84121,,
2018-08-09,5161828544.887749,,
2018-08-10,5334704326.928633,,
2018-08-11,4880854064.029407,,
2018-08-12,6349896785.776426,,
2018-08-13,4843480123.852579,,
2018-08-14,6153052526.547297,,
2018-08-15,5807126337.453834,,
2018-08-16,5007751745.482065,,
2018-08-17,6132787963.737966,,
2018-08-18,4987596188.5524645,,
2018-08-19,4197225363.911549,,
2018-08-20,4456311120.26328,,
2018-08-21,4078196853.766097,,
2018-08-22,5505159436.409024,,
2018-08-23,4149245076.2771544,,
2018-08-24,4901076351.56373,,
2018-08-25,4051433588.270478,,
2018-08-26,3977969314.1913366,,
2018-08-27,4958763375.414698,,
2018-08-28,5701624416.838545,,
2018-08-29,4959864360.857669,,
2018-08-30,5416478539.306651,,
2018-08-31,5530637800.227831,,
2018-09-01,5314970509.26579,,
2018-09-02,5379016218.149613,,
2018-09-03,4923422692.035501,,
2018-09-04,5180595132.207164,,
2018-09-05,6985579399.801555,,
2018-09-06,6606137946.270446,,
2018-09-07,5133295100.3201065,,
2018-09-08,4670449918.950274,,
2018-09-09,4501081655.799907,,
2018-09-10,4572952167.665234,,
2018-09-11,4712675530.478183,,
2018-09-12,5106916605.349323,,
2018-09-13,5194427283.598602,,
2018-09-14,5081694831.060632,,
2018-09-15,3975761180.8414702,3975761180.8414702,
2018-09-16,4151574181.21555,,
2018-09-17,4783068138.884181,,
2018-09-18,5510905306.310258,,
2018-09-19,5547946628.76475,,
2018-09-20,6308450192.457796,,
2018-09-21,11569387860.723862,,11569387860.723862
2018-09-22,7570874868.23054,,
2018-09-23,6141067094.761539,,
2018-09-24,5910115857.51853,,
2018-09-25,7085134266.562721,,
2018-09-26,6894803030.337297,,
2018-09-27,6437276883.683054,,
2018-09-28,6573632356.536776,,
2018-09-29,6195344002.49114,,
2018-09-30,6235343488.280033,,
2018-10-01,6421420596.51122,,
2018-10-02,5533470380.995313,,
2018-10-03,5555927016.796575,,
2018-10-04,5225771708.78112,,
2018-10-05,4954376673.528808,,
2018-10-06,4682890258.737785,,
2018-10-07,4591838804.420994,,
2018-10-08,5220924144.679387,,
2018-10-09,4601677731.902151,,
2018-10-10,5070368627.679918,,
2018-10-11,6644433281.791714,,
2018-10-12,5189333368.47033,,
2018-10-13,3882137659.66866,,
2018-10-14,3853610180.50943,3853610180.50943,
2018-10-15,9188169338.6976,,
2018-10-16,5266350672.020637,,
2018-10-17,5236007064.333381,,
2018-10-18,5007686755.264065,,
2018-10-19,4434769763.027665,,
2018-10-20,4180882934.957996,,
2018-10-21,4027574825.5271177,,
2018-10-22,4390062545.811105,,
2018-10-23,4714363460.015659,,
2018-10-24,4289763646.1571,,
2018-10-25,4016740635.392335,,
2018-10-26,4116494745.757318,,
2018-10-27,4223845671.274147,,
2018-10-28,4262212575.48365,,
2018-10-29,5180240092.694715,,
2018-10-30,4581439065.857806,,
2018-10-31,5233392299.920962,,
2018-11-01,4728674754.527302,,
2018-11-02,5306487586.710336,,
2018-11-03,4481181323.07333,,
2018-11-04,5570712873.085851,,
2018-11-05,5399473853.953372,,
2018-11-06,6745185622.7798,,
2018-11-07,6289307661.984361,,
2018-11-08,6005983132.798792,,
2018-11-09,5593137877.971622,,
2018-11-10,4788389967.58408,,
2018-11-11,5131402669.157564,,
2018-11-12,5648556043.937113,,
2018-11-13,5670894059.303149,,
2018-11-14,9338277333.645947,,
2018-11-15,8993498052.130222,,
2018-11-16,6657555206.177691,,
2018-11-17,5619951011.6044445,,
2018-11-18,5709174383.314912,,
2018-11-19,9311160021.223331,,
2018-11-20,10963400098.978745,,10963400098.978745
2018-11-21,7842461550.641248,,
2018-11-22,5778918562.359598,,
2018-11-23,6485571637.120217,,
2018-11-24,6005214225.406432,,
2018-11-25,9121046437.284103,,
2018-11-26,8315576275.945411,,
2018-11-27,7356220613.253779,,
2018-11-28,9020251459.116983,,
2018-11-29,7961904821.518653,,
2018-11-30,7326588928.04313,,
2018-12-01,6526897825.209174,,
2018-12-02,6324319857.196559,,
2018-12-03,6242802711.395572,,
2018-12-04,6182407735.437985,,
2018-12-05,6434899053.631198,,
2018-12-06,7259994183.020308,,
2018-12-07,8459796641.281742,,
2018-12-08,6660149996.5404825,,
2018-12-09,6271600482.000648,,
2018-12-10,6133736394.560403,,
2018-12-11,5891172427.875941,,
2018-12-12,5125304064.630891,,
2018-12-13,5200890387.343268,,
2018-12-14,5241664979.015876,,
2018-12-15,4372827930.650911,4372827930.650911,
2018-12-16,4712747785.741598,,
2018-12-17,7006434697.162363,,
2018-12-18,7471059472.313188,,
2018-12-19,8726657311.224495,,
2018-12-20,11144575193.206942,,11144575193.206942
2018-12-21,8867789956.601933,,
2018-12-22,6871432311.883633,,
2018-12-23,7679339152.03662,,
2018-12-24,9905233944.159956,,
2018-12-25,7944482894.457371,,
2018-12-26,6792344631.030243,,
2018-12-27,6441257345.492705,,
2018-12-28,7207943927.12205,,
2018-12-29,6281765475.382363,,
2018-12-30,5925011805.992065,,
2018-12-31,5811171322.446853,,
2019-01-01,5398195491.583363,,
2019-01-02,6492466443.55917,,
2019-01-03,5587809165.534234,,
2019-01-04,5931200719.612228,,
2019-01-05,6510908955.354923,,
2019-01-06,7180368852.894853,,
2019-01-07,6604945764.853224,,
2019-01-08,6729958445.421716,,
2019-01-09,6356869195.24391,,
2019-01-10,8786794406.9439,,
2019-01-11,6983219794.496129,,
2019-01-12,5951152455.169737,,
2019-01-13,6021067834.87499,,
2019-01-14,7115557128.437312,,
2019-01-15,6839304983.973514,,
2019-01-16,6702740840.989661,,
2019-01-17,6857251680.123634,,
2019-01-18,6303249452.414097,,
2019-01-19,7336163836.926003,,
2019-01-20,7039645840.8008795,,
2019-01-21,6265892543.802065,,
2019-01-22,6688057987.45349,,
2019-01-23,6783853260.703566,,
2019-01-24,6587466670.942626,,
2019-01-25,6646555256.699877,,
2019-01-26,6521718879.837267,,
2019-01-27,6993098095.853489,,
2019-01-28,9488015920.516766,,
2019-01-29,7491070090.517192,,
2019-01-30,7830169456.626881,,
2019-01-31,7629848653.587597,,
2019-02-01,7220800221.113669,,
2019-02-02,6710576792.03146,,
2019-02-03,6657780927.471259,,
2019-02-04,6817925530.509192,,
2019-02-05,6696509843.061539,,
2019-02-06,7120050055.124621,,
2019-02-07,6394764198.843714,,
2019-02-08,10585979029.427086,,
2019-02-09,8525753450.457011,,
2019-02-10,8610085227.17263,,
2019-02-11,8506449082.090112,,
2019-02-12,8578905049.755165,,
2019-02-13,8501133141.800912,,
2019-02-14,8227999258.396684,,
2019-02-15,8074436744.5951,,
2019-02-16,7785114487.441351,,
2019-02-17,9066746311.438807,,
2019-02-18,12895623965.425974,,
2019-02-19,13145066929.029062,,
2019-02-20,11637165485.165848,,
2019-02-21,10195794439.452442,,
2019-02-22,10096693096.859623,,
2019-02-23,11394077048.709078,,
2019-02-24,14224526395.399662,,
2019-02-25,12126845251.043852,,
2019-02-26,10407724165.455893,,
2019-02-27,10620397371.09359,,
2019-02-28,10790451220.535063,,
2019-03-01,10049595371.90167,,
2019-03-02,9866407450.318228,,
2019-03-03,9415197457.154043,,
2019-03-04,11481650632.403015,,
2019-03-05,13591674839.066572,,
2019-03-06,12470770049.488321,,
2019-03-07,13268993067.130188,,
2019-03-08,13864049668.483284,,
2019-03-09,14260423498.310404,,
2019-03-10,12716178802.860151,,
2019-03-11,13300360821.109125,,
2019-03-12,12708945206.120314,,
2019-03-13,12383665534.965744,,
2019-03-14,13436652339.48582,,
2019-03-15,12412423399.204557,,
2019-03-16,13318772025.627657,,
2019-03-17,10933704193.527243,,
2019-03-18,13035563117.742939,,
2019-03-19,12600853166.259241,,
2019-03-20,13745209700.494616,,
2019-03-21,14277640142.713789,,
2019-03-22,12354072588.093628,,
2019-03-23,12847194761.107454,,
2019-03-24,12493395456.832197,,
2019-03-25,13987619609.640879,,
2019-03-26,14228995204.432856,,
2019-03-27,14715593608.869934,,
2019-03-28,12558733997.210375,,
2019-03-29,14520379392.366302,,
2019-03-30,13165423404.41552,,
2019-03-31,12129601697.282478,,
2019-04-01,13615294272.099934,,
2019-04-02,29501049337.474712,,
2019-04-03,33156527666.297108,,33156527666.297108
2019-04-04,25221073422.159676,,
2019-04-05,23780555239.50562,,
2019-04-06,23128669844.155037,,
2019-04-07,22416011097.06624,,
2019-04-08,23102844288.88849,,
2019-04-09,19416039191.572823,,
2019-04-10,20443160901.498817,,
2019-04-11,22676072944.77878,,
2019-04-12,18442975423.942764,,
2019-04-13,14911955698.271072,,
2019-04-14,14173968511.459368,,
2019-04-15,16757132571.978186,,
2019-04-16,15366969172.52798,,
2019-04-17,16457808587.853971,,
2019-04-18,17829807629.863564,,
2019-04-19,18213509634.951878,,
2019-04-20,17296655335.91303,,
2019-04-21,18526671067.775402,,
2019-04-22,19194074065.81993,,
2019-04-23,20884705701.47246,,
2019-04-24,22951345310.118248,,
2019-04-25,20248398785.212166,,
2019-04-26,21999599415.274418,,
2019-04-27,16632887806.75235,,
2019-04-28,16534870360.714602,,
2019-04-29,17806691473.641014,,
2019-04-30,18846240247.547127,,
2019-05-01,18115617556.764668,,
2019-05-02,19132388148.958294,,
2019-05-03,24658116980.664837,,
2019-05-04,23046804565.149895,,
2019-05-05,18938095918.839832,,
2019-05-06,20503792847.672916,,
2019-05-07,23056593040.375298,,
2019-05-08,19485299866.839745,,
2019-05-09,20832052882.180717,,
2019-05-10,24360753879.646645,,
2019-05-11,37907539220.39105,,
2019-05-12,36633572438.53445,,
2019-05-13,36656687698.102615,,
2019-05-14,44630839583.823875,,
2019-05-15,39723237193.04121,,
2019-05-16,46501754225.66519,,46501754225.66519
2019-05-17,40648555228.69038,,
2019-05-18,27724893406.339985,,
2019-05-19,34397235289.83401,,
2019-05-20,31212418040.049683,,
2019-05-21,31385055671.341244,,
2019-05-22,31743457349.778545,,
2019-05-23,30684746415.371105,,
2019-05-24,34535343907.471634,,
2019-05-25,29225595099.871174,,
2019-05-26,35534791694.29179,,
2019-05-27,39295031740.57247,,
2019-05-28,33099483938.268173,,
2019-05-29,31548386289.468113,,
2019-05-30,39642263782.14579,,
2019-05-31,33337849626.86254,,
2019-06-01,29692759274.633495,,
2019-06-02,26721346432.034077,,
2019-06-03,29795513595.49083,,
2019-06-04,33041990037.313705,,
2019-06-05,28512964395.04998,,
2019-06-06,26913838464.257797,,
2019-06-07,27245313516.389034,,
2019-06-08,23616122302.300343,,
2019-06-09,23689582693.32702,,
2019-06-10,26825065073.23171,,
2019-06-11,24866973201.850086,,
2019-06-12,27443219691.33328,,
2019-06-13,26149987675.27915,,
2019-06-14,26703396840.12871,,
2019-06-15,25198094363.8449,,
2019-06-16,31096430933.11121,,
2019-06-17,21913330411.825798,21913330411.825798,
2019-06-18,22613512166.3758,,
2019-06-19,22004589774.141327,,
2019-06-20,24015382831.620884,,
2019-06-21,27802487740.519142,,
2019-06-22,41127242645.58706,,
2019-06-23,28557518503.860226,,
2019-06-24,26110167879.107437,,
2019-06-25,32841896952.055954,,
2019-06-26,57186108163.802,,57186108163.802
2019-06-27,51228233825.566666,,
2019-06-28,43457637656.33443,,
2019-06-29,38906601910.643814,,
2019-06-30,35812532555.31911,,
2019-07-01,37642801414.69376,,
2019-07-02,38998309007.60093,,
2019-07-03,38241185691.82493,,
